Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_2009_2019_original_sleep,ngram_2009_2019_updata_sleep
Synset('music_box.n.01'),music,1,0,0.0,0.793708408953418,1.3921901528013585,9,2,1,b,2.506974111044956e-07,2.506974111044956e-07
Synset('musical_instrument.n.01'),music,1,163,0.0,0.6944948578342407,1.1390646704738383,10,2,9,nb,2.9130547461746076e-05,2.9130547461746076e-05
Synset('nose_flute.n.01'),music,1,0,0.0,1.0913490623109496,1.0757832998919583,10,1,1,nb,3.856708891641409e-09,3.856708891641409e-09
Synset('oboe_d'amore.n.01'),music,1,0,0.0,1.2897761645493042,1.1264083963574625,12,1,1,nb,5.049892044301457e-09,5.049892044301457e-09
Synset('oboe_da_caccia.n.01'),music,1,0,0.0,1.2897761645493042,0.5442197870041673,14,1,1,nb,1.915020841082708e-09,1.915020841082708e-09
Synset('oboe.n.01'),music,1,6,0.0,1.190562613430127,1.1770334928229664,4,3,1,b,4.2928895881365464e-07,4.2928895881365464e-07
Synset('ocarina.n.01'),music,1,0,0.0,0.8929219600725952,0.9239080104954468,7,2,3,b,1.1808540152243157e-06,1.1808540152243157e-06
Synset('organ_stop.n.01'),music,1,7,0.0,0.9921355111917723,0.6454699799351752,10,1,1,nb,3.3159316785436044e-09,3.3159316785436044e-09
Synset('organ.n.05'),music,2,0,19.52380952380952,0.8929219600725952,2.025003858620157,5,2,6,b,1.6611702245632566e-05,1.6611702245632566e-05
Synset('panpipe.n.01'),music,1,0,0.0,0.9921355111917723,0.9998456551937028,6,3,2,b,1.5915225742593994e-07,1.5915225742593994e-07
Synset('pennywhistle.n.01'),music,1,0,0.0,1.0913490623109496,0.3417194011421515,7,3,11,nb,5.64088296031118e-06,5.64088296031118e-06
Synset('percussion_instrument.n.01'),music,1,33,3.9047619047619047,0.793708408953418,1.0378144775428306,21,2,1,nb,4.242687852050831e-08,4.242687852050831e-08
Synset('piano.n.01'),music,3,6,27.33333333333333,0.8929219600725952,1.48078407161599,5,3,4,b,1.213512129619965e-05,1.213512129619965e-05
Synset('piccolo.n.01'),music,1,0,0.0,1.0913490623109496,0.7214076246334311,7,1,1,nb,3.3193761577782704e-07,3.3193761577782704e-07
Synset('pipe.n.04'),music,1,10,0.0,0.8929219600725952,0.3164068529093995,4,1,9,nb,1.6419179411803437e-05,1.6419179411803437e-05
Synset('reed_pipe.n.01'),music,1,0,0.0,0.9921355111917723,0.4050007717240315,9,1,1,nb,1.619805346923671e-08,1.619805346923671e-08
Synset('reed_stop.n.01'),music,1,1,0.0,1.0913490623109496,0.6075011575860472,9,1,1,nb,1.49979830701217e-09,1.49979830701217e-09
Synset('sackbut.n.01'),music,1,0,0.0,1.0913490623109496,0.6454699799351752,7,1,1,nb,2.864731879745089e-08,2.864731879745089e-08
Synset('samisen.n.01'),music,1,0,0.0,0.8929219600725952,2.037660132736533,7,2,1,b,6.212881718530648e-08,6.212881718530648e-08
Synset('sax.n.02'),music,1,0,0.0,1.190562613430127,0.5315635128877914,3,2,2,b,1.393579453047199e-06,1.393579453047199e-06
Synset('serpent.n.03'),music,1,0,0.0,1.0913490623109496,0.5315635128877914,7,1,3,nb,4.884758433702658e-06,4.884758433702658e-06
Synset('shawm.n.01'),music,1,1,0.0,1.2897761645493042,0.1898441117456397,5,1,1,nb,2.9079393115694074e-08,2.9079393115694074e-08
Synset('single-reed_instrument.n.01'),music,1,6,0.0,1.0913490623109496,0.9239080104954468,20,2,1,nb,9.171398968559947e-10,9.171398968559947e-10
Synset('sitar.n.01'),music,1,0,0.0,0.8929219600725952,1.7339095539435097,5,1,1,b,1.489507806287901e-07,1.489507806287901e-07
Synset('snare_drum.n.01'),music,1,0,3.9047619047619047,0.9921355111917723,0.8985954622626948,5,3,7,nb,1.827358391133074e-06,1.827358391133074e-06
Synset('sourdine.n.02'),music,1,0,0.0,1.0913490623109496,0.5695323352369193,8,1,2,nb,3.5152407225599617e-09,3.5152407225599617e-09
Synset('spinet.n.01'),music,1,0,0.0,1.0913490623109496,0.5189072387714153,6,1,2,nb,6.146093884334453e-08,6.146093884334453e-08
Synset('spinet.n.02'),music,1,0,0.0,1.0913490623109496,0.6707825281679272,6,1,2,nb,6.146093884334453e-08,6.146093884334453e-08
Synset('stradavarius.n.01'),music,1,0,0.0,1.0913490623109496,0.772032721098935,5,2,1,nb,3.1508893599061706e-08,3.1508893599061706e-08
Synset('stringed_instrument.n.01'),music,1,48,15.61904761904762,0.793708408953418,0.8859391881463189,19,1,1,nb,1.0087524087760097e-07,1.0087524087760097e-07
Synset('synthesizer.n.02'),music,2,0,0.0,0.8929219600725952,2.151566599783917,11,2,2,b,5.231370214797693e-07,5.231370214797693e-07
Synset('tabor_pipe.n.01'),music,1,0,0.0,1.190562613430127,1.2529711375212225,10,1,1,nb,4.102173805818999e-10,4.102173805818999e-10
Synset('tabor.n.01'),music,1,0,0.0,0.9921355111917723,0.5442197870041673,5,2,1,nb,6.878337939977073e-07,6.878337939977073e-07
Synset('tambour.n.02'),music,1,0,0.0,0.9921355111917723,0.0759376446982559,7,1,2,nb,7.109855729159342e-08,7.109855729159342e-08
Synset('tambourine.n.01'),music,1,0,0.0,0.9921355111917723,0.9365642846118228,10,1,1,nb,3.18913003964512e-07,3.18913003964512e-07
Synset('tenor_drum.n.01'),music,1,0,0.0,0.9921355111917723,0.4682821423059113,7,2,1,nb,8.393856534081513e-08,8.393856534081513e-08
Synset('tenoroon.n.01'),music,1,0,0.0,1.2897761645493042,0.8226578175644389,8,1,1,nb,3.357446722786837e-10,3.357446722786837e-10
Synset('theremin.n.01'),music,1,0,0.0,0.8929219600725952,2.164222873900293,8,1,1,b,6.295573143229442e-08,6.295573143229442e-08
Synset('timbrel.n.01'),music,1,0,0.0,0.9921355111917723,0.9998456551937028,7,1,1,nb,5.4367176922037235e-08,5.4367176922037235e-08
Synset('triangle.n.05'),music,1,0,0.0,0.8929219600725952,1.1010958481247106,8,1,5,b,1.0686639009029683e-05,1.0686639009029683e-05
Synset('trigon.n.03'),music,1,0,0.0,1.190562613430127,0.5568760611205432,6,1,3,nb,2.912154498291802e-08,2.912154498291802e-08
Synset('trombone.n.01'),music,1,1,0.0,0.9921355111917723,1.1517209445902146,8,1,1,b,4.105371118612311e-07,4.105371118612311e-07
Synset('uke.n.01'),music,1,0,0.0,0.9921355111917723,0.4303133199567834,3,2,1,nb,4.7449611948670944e-07,4.7449611948670944e-07
Synset('upright.n.02'),music,1,1,0.0,0.9921355111917723,0.4809384164222873,7,2,5,nb,1.051116788759869e-05,1.051116788759869e-05
Synset('viol.n.01'),music,1,3,0.0,0.9921355111917723,0.9745331069609507,4,1,1,nb,1.9919873855462294e-07,1.9919873855462294e-07
Synset('violin.n.01'),music,1,3,7.809523809523809,0.9921355111917723,2.265473066831301,6,2,8,b,5.0522597531839475e-06,5.0522597531839475e-06
Synset('virginal.n.01'),music,1,0,0.0,1.0913490623109496,1.1517209445902146,8,2,4,nb,5.596979931100038e-07,5.596979931100038e-07
Synset('vox_angelica.n.01'),music,1,0,0.0,1.0913490623109496,0.5948448834696712,12,2,1,nb,2.0091038965073453e-09,2.0091038965073453e-09
Synset('vox_humana.n.01'),music,1,0,0.0,1.190562613430127,0.7973452693316869,10,1,1,nb,7.943516750309364e-09,7.943516750309364e-09
Synset('whistle.n.03'),music,1,0,0.0,0.8929219600725952,0.9365642846118228,7,1,11,b,5.594100832178645e-06,5.594100832178645e-06
Synset('wind_instrument.n.01'),music,1,75,7.809523809523809,0.793708408953418,1.3668776045686062,4,2,15,nb,6.736930826877308e-05,6.736930826877308e-05
Synset('woodwind.n.01'),music,1,26,7.809523809523809,0.8929219600725952,0.6581262540515511,4,3,8,nb,5.270766181577422e-05,5.270766181577422e-05
Synset('zither.n.01'),music,1,1,0.0,0.8929219600725952,1.7718783762926378,6,3,2,b,2.402466578000816e-07,2.402466578000816e-07
Synset('baby_bed.n.01'),furn,1,4,0.0,0.8268625393494228,1.3808847210381736,8,2,1,nb,2.5173902138358514e-08,2.5173902138358514e-08
Synset('bedroom_furniture.n.01'),furn,1,24,0.0,0.8268625393494228,0.7277635691957942,17,1,1,nb,4.75691830193924e-08,4.75691830193924e-08
Synset('bedstead.n.01'),furn,1,0,15.634920634920634,0.8268625393494228,0.4105332954437813,8,2,1,nb,3.8108927161225403e-07,3.8108927161225403e-07
Synset('bookcase.n.01'),furn,1,0,3.126984126984127,0.8268625393494228,0.9516908212560388,8,1,1,b,1.0344938668118495e-06,1.0344938668118495e-06
Synset('buffet.n.01'),furn,1,2,9.38095238095238,0.8268625393494228,1.604811973098418,6,3,13,b,3.963082963277419e-05,3.963082963277419e-05
Synset('cabinet.n.01'),furn,1,3,3.126984126984127,0.8268625393494228,1.884721038173724,7,1,4,b,1.582722329244875e-05,1.582722329244875e-05
Synset('chest_of_drawers.n.01'),furn,1,3,6.253968253968254,0.8268625393494228,0.7837453822108553,5,4,5,b,9.013378576192757e-05,9.013378576192757e-05
Synset('dining-room_furniture.n.01'),furn,1,1,0.0,0.8268625393494228,0.802405986549209,21,1,1,nb,3.173718307729208e-09,3.173718307729208e-09
Synset('etagere.n.01'),furn,1,0,3.126984126984127,0.8268625393494228,1.287581699346405,7,1,1,nb,2.585752154691458e-09,2.585752154691458e-09
Synset('hallstand.n.01'),furn,1,0,0.0,0.8268625393494228,1.6607937861134792,9,1,1,nb,1.7313536564649897e-08,1.7313536564649897e-08
Synset('lamp.n.02'),furn,1,4,12.507936507936508,0.8268625393494228,1.1382968646395757,4,1,2,b,1.2311864402001696e-05,1.2311864402001696e-05
Synset('lawn_furniture.n.01'),furn,1,0,0.0,0.8268625393494228,0.9516908212560388,14,1,1,nb,2.8231009647419002e-08,2.8231009647419002e-08
Synset('nest.n.05'),furn,1,0,0.0,0.8268625393494228,0.802405986549209,4,1,9,nb,9.584760314722148e-06,9.584760314722148e-06
Synset('office_furniture.n.01'),furn,1,4,0.0,0.8268625393494228,0.7277635691957942,16,1,1,nb,2.2095330873083735e-07,2.2095330873083735e-07
Synset('sectional.n.01'),furn,1,0,0.0,0.8268625393494228,1.604811973098418,9,1,4,nb,5.072603471489856e-06,5.072603471489856e-06
Synset('sheraton.n.01'),furn,1,0,0.0,0.8268625393494228,2.2765937292791514,8,1,1,nb,3.5793666812066294e-07,3.5793666812066294e-07
Synset('sleeper.n.07'),furn,1,0,0.0,0.8268625393494228,0.989012029932746,7,1,9,nb,1.4264653368007367e-06,1.4264653368007367e-06
Synset('table.n.02'),furn,1,50,9.38095238095238,0.8268625393494228,1.86606043383537,5,1,8,b,0.00028550207587779204,0.00028550207587779204
Synset('table.n.03'),furn,1,6,0.0,0.8268625393494228,1.1382968646395757,5,1,8,nb,0.00028550207587779204,0.00028550207587779204
Synset('wall_unit.n.01'),furn,1,1,0.0,0.8268625393494228,1.4928483470682958,9,1,1,nb,2.9302890619026748e-08,2.9302890619026748e-08
Synset('wardrobe.n.01'),furn,1,3,0.0,0.8268625393494228,2.164630103249029,5,3,23,b,0.0002795007709618279,0.0002795007709618279
Synset('washstand.n.01'),furn,1,0,0.0,0.8268625393494228,2.351236146632566,9,2,2,nb,2.026457755135234e-07,2.026457755135234e-07
Synset('bassinet.n.01'),furn,1,0,0.0,0.9302203567681008,0.8583877995642701,8,1,2,nb,1.7258743581746475e-07,1.7258743581746475e-07
Synset('carrycot.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,1.4368665340532347,8,1,1,nb,1.4695805421057044e-08,1.4695805421057044e-08
Synset('cradle.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.6157999431656721,6,1,10,nb,3.5688341364964966e-06,3.5688341364964966e-06
Synset('bed.n.01'),furn,1,23,9.38095238095238,0.9302203567681008,0.9516908212560388,3,1,13,b,0.0001249320636960957,0.0001249320636960957
Synset('credenza.n.01'),furn,1,0,0.0,0.9302203567681008,0.5411575258122573,8,2,2,nb,1.6196037967733643e-06,1.6196037967733643e-06
Synset('minibar.n.01'),furn,1,0,0.0,0.9302203567681008,0.8770484039026238,7,2,1,nb,3.3049932245342434e-07,3.3049932245342434e-07
Synset('china_cabinet.n.01'),furn,1,0,0.0,0.9302203567681008,1.287581699346405,12,2,1,nb,8.334231230397196e-08,8.334231230397196e-08
Synset('dresser.n.05'),furn,1,0,0.0,0.9302203567681008,0.4105332954437813,7,1,5,nb,3.2004568039796637e-06,3.2004568039796637e-06
Synset('medicine_chest.n.01'),furn,1,0,0.0,0.9302203567681008,0.802405986549209,14,2,1,nb,3.5579937468499523e-07,3.5579937468499523e-07
Synset('chiffonier.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.5784787344889647,7,2,2,nb,2.996649957948632e-07,2.996649957948632e-07
Synset('highboy.n.01'),furn,1,0,0.0,0.9302203567681008,1.418205929714881,7,2,1,nb,7.625232504885035e-08,7.625232504885035e-08
Synset('lowboy.n.01'),furn,1,0,0.0,0.9302203567681008,1.119636260301222,6,1,1,nb,2.1750213867970988e-08,2.1750213867970988e-08
Synset('dining-room_table.n.01'),furn,2,0,3.126984126984127,0.9302203567681008,1.3435635123614662,17,1,1,nb,1.2644203195577575e-07,1.2644203195577575e-07
Synset('floor_lamp.n.01'),furn,1,0,0.0,0.9302203567681008,0.5784787344889647,10,1,1,nb,7.163215085991372e-08,7.163215085991372e-08
Synset('reading_lamp.n.01'),furn,1,1,0.0,0.9302203567681008,0.7091029648574405,12,1,1,nb,7.909697933780602e-08,7.909697933780602e-08
Synset('table_lamp.n.01'),furn,1,0,0.0,0.9302203567681008,0.5038363171355499,10,1,1,nb,1.1875580439226562e-07,1.1875580439226562e-07
Synset('file.n.03'),furn,1,3,0.0,0.9302203567681008,1.306242303684759,4,3,9,nb,6.940429508329637e-05,6.940429508329637e-05
Synset('bench.n.01'),furn,1,8,0.0,0.9302203567681008,0.6717817561807331,5,1,9,b,1.4630482568959865e-05,1.4630482568959865e-05
Synset('bench.n.07'),furn,1,0,3.126984126984127,0.9302203567681008,0.7464241735341479,5,1,9,nb,1.4630482568959865e-05,1.4630482568959865e-05
Synset('box.n.08'),furn,1,0,3.126984126984127,0.9302203567681008,0.5224969214739036,3,2,13,nb,9.481046016245937e-05,9.481046016245937e-05
Synset('box_seat.n.01'),furn,1,0,6.253968253968254,0.9302203567681008,0.8397271952259164,8,1,2,nb,3.839171169356897e-08,3.839171169356897e-08
Synset('chair.n.01'),furn,1,35,6.253968253968254,0.9302203567681008,0.933030216917685,5,1,7,b,6.753254162752206e-05,6.753254162752206e-05
Synset('sofa.n.01'),furn,1,9,0.0,0.9302203567681008,0.8210665908875627,4,3,4,b,3.215856683686463e-05,3.215856683686463e-05
Synset('stool.n.01'),furn,1,7,0.0,0.9302203567681008,0.6717817561807331,5,1,8,b,7.303058708885146e-06,7.303058708885146e-06
Synset('toilet_seat.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.5038363171355499,11,1,1,b,2.764419347373542e-07,2.764419347373542e-07
Synset('breakfast_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.5971393388273184,15,1,1,nb,5.377305130464678e-07,5.377305130464678e-07
Synset('card_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.7837453822108553,10,1,2,nb,2.4129419297989263e-07,2.4129419297989263e-07
Synset('card_table.n.02'),furn,1,0,0.0,0.9302203567681008,1.1942786776546368,10,1,2,nb,2.4129419297989263e-07,2.4129419297989263e-07
Synset('coffee_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.3808847210381736,12,2,1,nb,2.588987777940588e-06,2.588987777940588e-06
Synset('conference_table.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,1.0823150516245146,13,3,1,nb,5.106273726351862e-07,5.106273726351862e-07
Synset('console_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.2129392819929905,7,2,5,nb,5.8755395982283565e-06,5.8755395982283565e-06
Synset('desk.n.01'),furn,1,3,3.126984126984127,0.9302203567681008,1.5861513687600644,4,1,1,b,3.960230471152086e-05,3.960230471152086e-05
Synset('dressing_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.5115089514066495,6,4,5,nb,8.909227613530422e-06,8.909227613530422e-06
Synset('drop-leaf_table.n.01'),furn,1,1,3.126984126984127,0.9302203567681008,0.9516908212560388,15,1,1,nb,8.162460485294787e-09,8.162460485294787e-09
Synset('gaming_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.474187742729942,12,1,1,nb,4.5466410893777655e-08,4.5466410893777655e-08
Synset('gueridon.n.01'),furn,1,0,0.0,0.9302203567681008,0.3545514824287202,8,1,1,nb,2.1833070815284335e-09,2.1833070815284335e-09
Synset('kitchen_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.4105332954437813,13,1,1,nb,3.1631971172497617e-06,3.1631971172497617e-06
Synset('operating_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.1009756559628685,15,1,1,nb,3.1688069994247187e-07,3.1688069994247187e-07
Synset('parsons_table.n.01'),furn,1,0,0.0,0.9302203567681008,1.922042246850431,13,1,1,nb,1.871815376624054e-09,1.871815376624054e-09
Synset('pedestal_table.n.01'),furn,1,1,0.0,0.9302203567681008,0.8210665908875627,14,1,1,nb,1.5035950704208902e-08,1.5035950704208902e-08
Synset('pier_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.6344605475040258,10,1,1,nb,4.559520584953872e-09,4.559520584953872e-09
Synset('platen.n.01'),furn,1,0,0.0,0.9302203567681008,0.5224969214739036,6,1,3,nb,1.503712083209238e-07,1.503712083209238e-07
Synset('pool_table.n.01'),furn,2,0,6.253968253968254,0.8268625393494228,1.2315998863313442,10,3,1,b,4.666067173954922e-07,4.666067173954922e-07
Synset('table-tennis_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.6904423605190868,14,3,1,b,4.921702145643298e-08,4.921702145643298e-08
Synset('tea_table.n.01'),furn,1,0,0.0,0.9302203567681008,0.7277635691957942,9,1,1,nb,1.1932279007289345e-07,1.1932279007289345e-07
Synset('trestle_table.n.01'),furn,1,0,3.126984126984127,0.9302203567681008,0.5411575258122573,13,1,1,nb,9.42328610294267e-08,9.42328610294267e-08
Synset('worktable.n.01'),furn,1,3,0.0,0.9302203567681008,0.7091029648574405,9,2,1,nb,3.7222806845654316e-07,3.7222806845654316e-07
Synset('dining_table.n.01'),furn,1,5,0.0,0.9302203567681008,0.6157999431656721,5,2,13,nb,9.584994873534924e-05,9.584994873534924e-05
Synset('entertainment_center.n.01'),furn,1,0,0.0,0.9302203567681008,0.9516908212560388,20,1,1,nb,1.0230936841150072e-07,1.0230936841150072e-07
Synset('armoire.n.01'),furn,1,0,0.0,0.9302203567681008,1.1942786776546368,7,1,1,nb,2.7844390877844333e-07,2.7844390877844333e-07
Synset('clothes_closet.n.01'),furn,1,0,0.0,0.9302203567681008,0.6157999431656721,12,2,1,nb,4.355276056466906e-08,4.355276056466906e-08
Synset('coat_closet.n.01'),furn,1,0,0.0,0.9302203567681008,0.559818130150611,11,1,1,nb,6.658930828962184e-08,6.658930828962184e-08
Synset('berth.n.03'),furn,1,2,0.0,1.0335781741867784,0.7837453822108553,4,3,9,nb,4.465762265455831e-06,4.465762265455831e-06
Synset('built-in_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.7837453822108553,12,1,1,nb,2.4388492336768763e-09,2.4388492336768763e-09
Synset('bunk_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.559818130150611,4,2,9,nb,2.993125812493376e-06,2.993125812493376e-06
Synset('deathbed.n.02'),furn,1,0,0.0,1.0335781741867784,0.559818130150611,8,1,2,nb,9.915254480897706e-07,9.915254480897706e-07
Synset('double_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.8397271952259164,10,1,1,nb,3.902257116227371e-07,3.902257116227371e-07
Synset('four-poster.n.01'),furn,1,0,3.126984126984127,1.0335781741867784,1.5861513687600644,11,1,1,nb,3.3833111956482753e-07,3.3833111956482753e-07
Synset('hammock.n.02'),furn,1,0,0.0,1.0335781741867784,1.7167755991285405,4,2,13,b,6.8282753072811495e-06,6.8282753072811495e-06
Synset('marriage_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.6717817561807331,12,1,1,nb,1.7146057034784173e-07,1.7146057034784173e-07
Synset('murphy_bed.n.01'),furn,1,0,0.0,1.0335781741867784,1.2689210950080516,10,1,1,nb,1.7823057958791952e-08,1.7823057958791952e-08
Synset('plank-bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.6717817561807331,9,1,1,nb,1.5009453679937224e-09,1.5009453679937224e-09
Synset('platform_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.3918726911054276,12,1,1,nb,1.4879760534824982e-08,1.4879760534824982e-08
Synset('sickbed.n.01'),furn,1,0,0.0,1.0335781741867784,0.6531211518423795,7,1,1,nb,1.7445027426661722e-07,1.7445027426661722e-07
Synset('single_bed.n.01'),furn,1,1,0.0,1.0335781741867784,0.4105332954437813,10,1,1,nb,2.4595886765671987e-07,2.4595886765671987e-07
Synset('sleigh_bed.n.01'),furn,1,0,0.0,1.0335781741867784,1.287581699346405,10,1,1,nb,2.460743560432506e-08,2.460743560432506e-08
Synset('trundle_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.7277635691957942,7,4,3,nb,3.0603067125509953e-07,3.0603067125509953e-07
Synset('twin_bed.n.01'),furn,1,0,0.0,1.0335781741867784,0.5784787344889647,8,1,1,nb,1.1394336431955955e-07,1.1394336431955955e-07
Synset('water_bed.n.01'),furn,1,0,0.0,1.0335781741867784,1.306242303684759,9,1,1,nb,3.0886165310934306e-08,3.0886165310934306e-08
Synset('student_lamp.n.01'),furn,1,0,0.0,1.0335781741867784,0.9516908212560388,12,1,1,nb,2.6628113596680806e-09,2.6628113596680806e-09
Synset('card_index.n.01'),furn,1,1,0.0,1.0335781741867784,1.7540968078052477,10,3,2,nb,1.2326656898618207e-07,1.2326656898618207e-07
Synset('vertical_file.n.01'),furn,1,0,0.0,1.0335781741867784,1.0076726342710998,13,1,1,nb,3.6591124383003854e-08,3.6591124383003854e-08
Synset('banquette.n.01'),furn,1,0,0.0,1.0335781741867784,0.3732120867670739,9,1,1,nb,1.1900406279599904e-07,1.1900406279599904e-07
Synset('flat_bench.n.01'),furn,1,0,0.0,1.0335781741867784,0.9703514255943924,10,1,1,nb,1.6173447255705332e-08,1.6173447255705332e-08
Synset('park_bench.n.01'),furn,1,0,0.0,1.0335781741867784,0.4478545041204887,10,1,1,nb,2.9949189982548707e-07,2.9949189982548707e-07
Synset('penalty_box.n.01'),furn,1,0,3.126984126984127,1.0335781741867784,1.9966846642038456,11,1,1,nb,5.491663085640833e-08,5.491663085640833e-08
Synset('pew.n.01'),furn,1,0,0.0,1.0335781741867784,1.0636544472861609,3,2,1,nb,3.3711986775508558e-06,3.3711986775508558e-06
Synset('prie-dieu.n.01'),furn,1,0,0.0,1.0335781741867784,0.4665151084588425,9,1,1,nb,3.227597967238442e-08,3.227597967238442e-08
Synset('settle.n.01'),furn,1,0,0.0,1.0335781741867784,0.5784787344889647,6,2,23,nb,1.854701007563232e-05,1.854701007563232e-05
Synset('window_seat.n.01'),furn,1,0,0.0,1.0335781741867784,0.933030216917685,11,1,1,nb,4.594421522018489e-07,4.594421522018489e-07
Synset('armchair.n.01'),furn,1,6,3.126984126984127,1.0335781741867784,0.7837453822108553,8,1,1,nb,2.848526081839447e-06,2.848526081839447e-06
Synset('barber_chair.n.01'),furn,1,0,3.126984126984127,1.0335781741867784,1.2689210950080516,12,1,1,nb,2.09527159789058e-08,2.09527159789058e-08
Synset('chair_of_state.n.01'),furn,1,5,0.0,1.0335781741867784,0.9703514255943924,14,1,1,nb,3.061340773304686e-08,3.061340773304686e-08
Synset('chaise_longue.n.01'),furn,1,0,0.0,1.0335781741867784,0.5038363171355499,6,3,2,nb,1.4403499839574987e-06,1.4403499839574987e-06
Synset('eames_chair.n.01'),furn,1,0,0.0,1.0335781741867784,2.0899876858956143,11,1,1,nb,8.759580532515597e-09,8.759580532515597e-09
Synset('fighting_chair.n.01'),furn,1,0,0.0,1.0335781741867784,1.250260490669698,14,1,1,nb,6.322348866660832e-09,6.322348866660832e-09
Synset('folding_chair.n.01'),furn,1,3,3.126984126984127,1.0335781741867784,0.802405986549209,13,1,1,nb,2.0282292273970431e-07,2.0282292273970431e-07
Synset('ladder-back.n.01'),furn,1,0,3.126984126984127,1.0335781741867784,0.4851757127971962,11,2,2,nb,3.963297792982959e-08,3.963297792982959e-08
Synset('lawn_chair.n.01'),furn,1,0,0.0,1.0335781741867784,0.9516908212560388,10,2,1,nb,1.9124307064040014e-07,1.9124307064040014e-07
Synset('straight_chair.n.01'),furn,1,1,6.253968253968254,1.0335781741867784,0.6717817561807331,10,2,1,nb,6.833479528635515e-08,6.833479528635515e-08
Synset('swivel_chair.n.01'),furn,1,0,0.0,1.0335781741867784,0.5971393388273184,12,1,1,nb,2.2492725354988413e-07,2.2492725354988413e-07
Synset('tablet-armed_chair.n.01'),furn,1,0,3.126984126984127,1.0335781741867784,0.989012029932746,18,1,1,nb,0.0,0.0
Synset('wheelchair.n.01'),furn,1,2,0.0,1.0335781741867784,2.164630103249029,10,1,1,b,4.365326308753868e-06,4.365326308753868e-06
Synset('convertible.n.03'),furn,1,3,0.0,1.0335781741867784,0.7277635691957942,8,2,6,nb,2.449492465023633e-06,2.449492465023633e-06
Synset('daybed.n.01'),furn,1,0,0.0,1.0335781741867784,0.933030216917685,6,2,2,nb,1.0779775883987011e-07,1.0779775883987011e-07
Synset('divan.n.01'),furn,1,0,0.0,1.0335781741867784,1.0823150516245146,5,1,4,nb,6.922137743003987e-07,6.922137743003987e-07
Synset('love_seat.n.01'),furn,1,0,0.0,1.0335781741867784,0.5971393388273184,8,4,3,nb,9.978307320034452e-07,9.978307320034452e-07
Synset('settee.n.02'),furn,1,0,0.0,1.0335781741867784,0.2239272520602443,6,1,2,nb,8.147494606253697e-07,8.147494606253697e-07
Synset('squab.n.02'),furn,1,0,0.0,1.0335781741867784,0.3358908780903665,5,1,4,nb,9.506064377076937e-08,9.506064377076937e-08
Synset('campstool.n.01'),furn,1,0,0.0,1.0335781741867784,0.2799090650753055,9,1,1,nb,1.1451829718728773e-08,1.1451829718728773e-08
Synset('cutty_stool.n.01'),furn,1,0,0.0,1.0335781741867784,1.7167755991285405,11,1,1,nb,9.406363055888065e-10,9.406363055888065e-10
Synset('footstool.n.01'),furn,1,0,0.0,1.0335781741867784,1.0636544472861609,6,4,5,nb,9.540569062646238e-06,9.540569062646238e-06
Synset('milking_stool.n.01'),furn,1,0,0.0,1.0335781741867784,1.5115089514066495,13,1,1,nb,1.901036960173418e-08,1.901036960173418e-08
Synset('music_stool.n.01'),furn,1,0,0.0,1.0335781741867784,1.0263332386094537,11,2,1,nb,6.193711147528788e-08,6.193711147528788e-08
Synset('step_stool.n.01'),furn,1,0,0.0,1.0335781741867784,1.0823150516245146,10,1,1,nb,5.3808517785409134e-08,5.3808517785409134e-08
Synset('taboret.n.01'),furn,1,0,0.0,1.0335781741867784,0.6344605475040258,7,2,1,nb,3.7597316996134215e-08,3.7597316996134215e-08
Synset('bar.n.02'),furn,1,10,0.0,1.0335781741867784,0.8210665908875627,3,1,19,b,6.180121239264157e-05,6.180121239264157e-05
Synset('checkout.n.03'),furn,1,0,0.0,1.0335781741867784,1.1009756559628685,8,2,3,b,1.1190180319536387e-06,1.1190180319536387e-06
Synset('meat_counter.n.01'),furn,1,0,0.0,1.0335781741867784,0.7837453822108553,12,1,1,nb,2.8753441649749648e-08,2.8753441649749648e-08
