Synsets,domain_x,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,ngram_10y_mean,ngram_1y_mean,ngram_1y_max,ngram_5y_mean,ngram_5y_max,ngram_10y_max,ngram_20y_mean,ngram_20y_max,ngram_50y_mean,ngram_50y_max,ngram_100y_mean,ngram_100y_max,ngram_200y_mean,ngram_200y_max,ngram_400y_mean,ngram_400y_max,ngram_500y_mean,ngram_500y_max
Synset('wrap.n.01'),garm,1,0,0.0,1.052836052836053,0.7765516400438971,4,2,7,nb,1.100443650062485e-05,1.0753231947546738e-05,9.859480314844404e-06,1.1365795658117387e-05,1.0709768346828241e-05,1.0709768346828241e-05,9.583191426103321e-06,1.0709768346828241e-05,6.7841530669135945e-06,1.0709768346828241e-05,5.503127206679944e-06,1.0709768346828241e-05,4.312618122935879e-06,1.0709768346828241e-05,3.2206990542435123e-06,1.3135830386090674e-05,3.0043411392002628e-06,4.443259604158811e-05
Synset('cords.n.01'),garm,1,0,0.0,0.9475524475524476,0.6278502621631508,5,2,7,nb,3.1197710443858266e-06,3.10814822357397e-06,3.25044676685593e-06,3.1150841231323647e-06,3.4454626778313013e-06,3.4454626778313013e-06,2.896317005824616e-06,3.4454626778313013e-06,2.8433829742153755e-06,3.498236509358321e-06,3.7631025281613935e-06,6.087625095574367e-06,4.849314500822657e-06,8.621909458383925e-06,4.760455326291302e-06,1.6932900166466425e-05,4.250168363221041e-06,8.04278752184473e-05
Synset('jodhpurs.n.01'),garm,1,0,3.613333333333333,0.9475524475524476,0.991342519204975,8,3,2,nb,1.3573000703326596e-07,1.221925244772326e-07,7.1584556837756e-08,1.3188388873636622e-07,1.0255983617923903e-07,1.0255983617923903e-07,1.1026260991819385e-07,1.0272232008057269e-07,7.820962174326755e-08,1.0272232008057269e-07,8.013840627235372e-08,1.0272232008057269e-07,4.599492973861253e-08,1.0272232008057269e-07,2.4019417602448417e-08,3.0325765010275063e-07,1.852266626650349e-08,3.0325765010275063e-07
Synset('mink.n.02'),garm,1,0,0.0,1.1581196581196582,0.8095963906840629,4,2,3,nb,9.555142071182576e-07,8.393272606099789e-07,7.90715792398089e-07,8.547416590435711e-07,8.703326956904789e-07,1.1755697784110453e-06,1.105520807180373e-06,1.79889205753625e-06,1.508192157428596e-06,2.653494163951109e-06,1.96918490507572e-06,4.205617187835742e-06,1.2142446130013098e-06,4.205617187835742e-06,6.492975637259296e-07,4.205617187835742e-06,5.167074674852204e-07,4.312315013521584e-06
Synset('diaper.n.01'),garm,1,0,0.0,0.8422688422688422,2.0487745396902817,5,3,2,b,4.85481465049211e-06,4.684610963145985e-06,3.1895852838914607e-06,5.033431047666663e-06,3.7623796345087612e-06,3.7623796345087612e-06,3.962268087684538e-06,3.7623796345087612e-06,2.5230986437363434e-06,3.766214254685707e-06,1.8429335968560128e-06,3.766214254685707e-06,1.6984046941995358e-06,3.7623796345087612e-06,1.7921263057706028e-06,6.748289251845563e-06,1.741896856785227e-06,5.148888521944173e-05
Synset('scapular.n.02'),garm,1,0,3.613333333333333,0.8422688422688422,2.2139982928911106,8,2,3,nb,5.24363259047064e-07,5.159671235821506e-07,5.282975052978145e-07,5.316380932209966e-07,6.306585262905173e-07,6.306585262905173e-07,4.5899432501531984e-07,6.306585262905173e-07,3.1819907889699076e-07,6.306585262905173e-07,2.912518213732643e-07,6.326769923514775e-07,4.193340874453636e-07,1.069904399297883e-06,3.0015985601856735e-07,3.4168701859016437e-06,2.3547977304426852e-07,3.4168701859016437e-06
Synset('stomacher.n.01'),garm,1,0,0.0,0.8422688422688422,1.7844165345689549,9,1,1,nb,5.619097034135414e-08,6.299252908181785e-08,6.990902923220688e-08,6.240846624668468e-08,8.801599804542093e-08,8.801599804542093e-08,4.728185859768192e-08,8.801599804542093e-08,4.001997755940169e-08,8.841607077036961e-08,3.7319939765311126e-08,8.841607077036961e-08,9.014271487818795e-08,3.322429051877407e-07,9.54235658576835e-08,1.4566377330993419e-06,8.686952127858664e-08,3.356019988132175e-06
Synset('ironing.n.01'),garm,2,1,0.0,0.8422688422688422,1.0739543958053896,7,1,3,nb,8.652599067137213e-07,7.382148439205594e-07,7.491936848680325e-07,7.952605797593529e-07,9.033454624329806e-07,1.0271995947164214e-06,8.31883984766418e-07,1.0271995947164214e-06,7.032491982280032e-07,1.0317552141536623e-06,9.940053375549666e-07,1.8374498154116736e-06,8.046723841314222e-07,1.8374498154116736e-06,4.255735718215889e-07,1.8374498154116736e-06,3.334549501757267e-07,1.8374498154116736e-06
Synset('laundry.n.01'),garm,2,0,0.0,0.8422688422688422,0.9417753932447264,4,4,21,nb,3.473570270943711e-05,3.3610433574905035e-05,1.748928121969584e-05,3.448242208632888e-05,1.7844916428089164e-05,1.8420074283653776e-05,3.2820199986851685e-05,1.8420074283653776e-05,3.080170805930029e-05,1.8420074283653776e-05,3.794561418764433e-05,2.305714531303238e-05,3.4788032128873577e-05,2.334723080821277e-05,2.6962258583388084e-05,5.8172961871605366e-05,2.6627153739321974e-05,0.0012387593742460012
Synset('mending.n.01'),garm,1,0,0.0,0.8422688422688422,0.4956712596024875,7,1,4,nb,1.120377294615661e-06,1.2686506316583746e-06,1.319794286303022e-06,1.193059104546516e-06,1.319794286303022e-06,1.319794286303022e-06,9.774103297726946e-07,1.319794286303022e-06,7.953874149944781e-07,1.3239378886531483e-06,9.926224788726172e-07,1.538129588141146e-06,1.3518686075931648e-06,2.126755202169761e-06,1.8743433655827852e-06,7.677196663280483e-06,1.9805984848169774e-06,6.0464688431238756e-05
Synset('work-shirt.n.01'),garm,2,0,0.0,0.9475524475524476,0.8261187660041458,10,1,1,nb,2.61316858051298e-09,1.8938927648370907e-09,2.1668378202832628e-09,2.595854105743219e-09,3.7046328227319236e-09,3.7046328227319236e-09,2.136896992688264e-09,3.7046328227319236e-09,1.5063494574789964e-09,3.7046328227319236e-09,2.61820818738361e-09,2.509317797994015e-08,1.3933319990453397e-09,2.509317797994015e-08,6.984033212172401e-10,2.509317797994015e-08,5.385764073232948e-10,2.509317797994015e-08
Synset('britches.n.01'),garm,1,0,0.0,1.052836052836053,0.4295817583221558,8,1,1,nb,2.786372078521605e-07,2.5592125219020545e-07,2.573975237396553e-07,2.804536303931589e-07,3.4199610965401916e-07,3.4199610965401916e-07,2.4644458824985534e-07,3.4199610965401916e-07,1.7515130059772945e-07,3.4277603233601184e-07,1.2767846282545578e-07,3.4277603233601184e-07,7.079758329945765e-08,3.4277603233601184e-07,4.662052840617278e-08,1.2982345651835203e-06,4.003524947521636e-08,1.5629370864189696e-06
Synset('flatwork.n.01'),garm,1,0,0.0,0.9475524475524476,0.6113278868430679,8,2,1,nb,1.3588311386761058e-08,7.954797882903097e-09,5.5881607119445675e-09,1.2385183754149801e-08,2.7943039909716916e-08,2.7943039909716916e-08,1.878413740144789e-08,3.692364999863251e-08,2.9009977893281375e-08,5.798151203606494e-08,4.025917799322013e-08,1.3798238152062936e-07,2.2441687570330735e-08,1.3798238152062936e-07,1.2625876880792455e-08,3.089411961809674e-07,9.736493517688027e-09,3.089411961809674e-07
Synset('gaiter.n.03'),garm,1,0,0.0,0.9475524475524476,1.4539690281672966,6,1,3,nb,3.143959588439917e-08,3.3575125790719085e-08,3.5125582442674386e-08,3.131465846235396e-08,3.520161184072945e-08,4.0519086363932644e-08,3.590480234457104e-08,4.582461429758489e-08,3.256536318161134e-08,4.7698510585725273e-08,3.5596186014909146e-08,6.690562770472752e-08,5.626302101880418e-08,1.9896639191774312e-07,4.8026835924379166e-08,6.037429898242408e-07,3.70360792416847e-08,6.037429898242408e-07
Synset('cagoule.n.01'),garm,1,0,0.0,1.2634032634032637,0.4791488842824045,7,1,1,nb,2.8510508660998954e-08,2.3138363669517048e-08,2.7687539372323045e-08,2.717736983607703e-08,3.696783323903219e-08,7.183408445854411e-08,2.024710516706258e-08,7.183408445854411e-08,1.2293653494369007e-08,7.20970753653738e-08,7.989280936039058e-09,7.20970753653738e-08,4.1676684547321976e-09,7.20970753653738e-08,2.089030821449306e-09,7.20970753653738e-08,1.610964152694561e-09,7.20970753653738e-08
Synset('blazer.n.01'),garm,1,0,0.0,1.1581196581196582,1.371357151566882,6,5,1,nb,1.3681325112409453e-06,1.194227532655412e-06,9.33008743819741e-07,1.3490226886866037e-06,1.168129244888405e-06,1.168129244888405e-06,1.1954456863199916e-06,1.1705015097174254e-06,8.368948178297607e-07,1.1705015097174254e-06,5.59599067366997e-07,1.1705015097174254e-06,3.2210157715053815e-07,1.1705015097174254e-06,1.6640920766880777e-07,1.1705015097174254e-06,1.2832710052921523e-07,1.1705015097174254e-06
Synset('ulster.n.02'),garm,1,0,0.0,1.1581196581196582,0.8426411413242287,6,1,2,nb,2.0297302017721366e-06,1.994966620344485e-06,2.018466531694685e-06,2.042814655212055e-06,2.3346297339799094e-06,2.4097434945247187e-06,2.479339175531252e-06,3.416518394416812e-06,2.8841807533984708e-06,4.773923752310338e-06,2.928264355246116e-06,7.133742620624162e-06,3.664238826224927e-06,1.3345836073597184e-05,3.517693875491132e-06,0.00011635286273303791,3.531297110844254e-06,0.00015920150326564908
Synset('norfolk_jacket.n.01'),garm,1,0,0.0,1.1581196581196582,0.594805511522985,14,1,1,nb,1.9448059868340275e-08,2.6977994949106687e-08,2.9760736097728113e-08,2.2869118006714945e-08,3.028844730579294e-08,3.039217486011658e-08,1.4264154307454984e-08,3.039217486011658e-08,1.1103782266814286e-08,3.056505412657451e-08,1.3980898227666134e-08,3.614842053467626e-08,1.3056083950529183e-08,4.971605116477207e-08,6.547536040206681e-09,4.971605116477207e-08,5.049157600236306e-09,4.971605116477207e-08
Synset('hose.n.02'),garm,1,0,0.0,0.8422688422688422,2.0818192903304475,4,1,4,nb,3.745262354309437e-06,3.274804617703353e-06,3.3831368888570523e-06,3.4446090907043945e-06,3.9030581984178525e-06,4.721436706489612e-06,4.0412433703367125e-06,5.7668543433919695e-06,5.1083965236373096e-06,9.285667914582518e-06,7.246891264451487e-06,1.3204912704622984e-05,6.845908209790889e-06,1.3548315905609343e-05,5.219112250585721e-06,1.868913432190311e-05,8.506640129537843e-06,0.001754854922182858
Synset('sack_coat.n.01'),garm,1,0,0.0,1.052836052836053,1.0409096451652238,9,1,1,nb,9.207749966844652e-09,1.2372696110707349e-08,1.2992975473302693e-08,1.0560733172797673e-08,1.2992975473302693e-08,1.2992975473302693e-08,7.904598920026383e-09,1.2992975473302693e-08,6.254722584499515e-09,1.3034619626706156e-08,9.6153754178428e-09,3.044077562242009e-08,1.3365483301161786e-08,5.7656283670992625e-08,6.72227168336493e-09,5.7656283670992625e-08,5.183905663517956e-09,5.7656283670992625e-08
Synset('plus_fours.n.01'),garm,1,0,0.0,1.052836052836053,1.4539690281672966,10,1,1,nb,1.6219939503887962e-08,1.133387526885965e-08,1.286804304778677e-08,1.490941063433023e-08,1.8864015960406988e-08,1.9616108903885987e-08,1.4091451961809715e-08,1.975425051314872e-08,1.0985927546754394e-08,1.975425051314872e-08,1.5929047729017443e-08,5.665723679104673e-08,8.032538457280416e-09,5.665723679104673e-08,4.026284862626842e-09,5.665723679104673e-08,3.1048850575256996e-09,5.665723679104673e-08
Synset('skivvies.n.01'),garm,1,0,0.0,1.052836052836053,0.9087306426045604,8,1,2,nb,6.363504285127936e-08,4.917015683503223e-08,5.238425615505804e-08,6.170183271721659e-08,8.30292719022907e-08,8.30292719022907e-08,5.412981925652834e-08,8.30292719022907e-08,2.988639935231232e-08,8.30292719022907e-08,1.722507940507655e-08,8.312676223753979e-08,8.699992088564909e-09,8.312676223753979e-08,4.360843914717074e-09,8.312676223753979e-08,3.362881557310667e-09,8.312676223753979e-08
Synset('old_school_tie.n.01'),garm,1,0,0.0,1.052836052836053,0.8095963906840629,14,1,1,nb,1.8622818039869135e-08,1.2748222300712486e-08,1.3799335778219568e-08,1.6890716549380902e-08,2.1642855813075457e-08,2.3259586368062912e-08,1.7221600683708926e-08,2.3259586368062912e-08,1.7965317113312694e-08,2.843679218489381e-08,2.5563179349721715e-08,1.29822339572927e-07,1.2859134892582401e-08,1.29822339572927e-07,6.461543687594252e-09,1.29822339572927e-07,4.982844266779414e-09,1.29822339572927e-07
Synset('cravat.n.01'),garm,1,2,0.0,0.9475524475524476,1.222655773686136,6,1,1,b,5.961969684811017e-07,7.424884356233008e-07,8.362473247203184e-07,6.715378978820278e-07,8.362473247203184e-07,8.362473247203184e-07,4.2980604874118386e-07,8.362473247203184e-07,2.7146494951728517e-07,8.362473247203184e-07,2.618124768534224e-07,8.368555599047589e-07,5.095763467816343e-07,1.1890948066195506e-06,3.883317510138473e-07,1.938028617587406e-06,3.066202656947066e-07,1.938028617587406e-06
Synset('jump_suit.n.01'),garm,1,0,0.0,0.8422688422688422,0.9417753932447264,8,2,2,b,4.346417439908798e-07,4.436585084796607e-07,4.468996492867916e-07,4.6680624833823903e-07,4.743554828934293e-07,4.743554828934293e-07,3.322658109239109e-07,4.743554828934293e-07,1.8729524625358414e-07,4.743554828934293e-07,9.57420575338307e-08,4.743554828934293e-07,4.8126153638190254e-08,4.743554828934293e-07,2.4126242780498574e-08,4.743554828934293e-07,1.8605044913422937e-08,4.743554828934293e-07
Synset('hand-me-down.n.01'),garm,1,0,0.0,0.8422688422688422,0.9087306426045604,12,1,2,nb,1.2683063561008173e-07,1.120468386406337e-07,1.207314130891035e-07,1.2541167241734522e-07,1.4401361392302192e-07,1.4401361392302192e-07,1.0824558373455164e-07,1.4477635940091105e-07,7.088549833821584e-08,1.4477635940091105e-07,4.895273982592474e-08,1.4477635940091105e-07,2.6451857829158482e-08,1.4477635940091105e-07,1.3269860477611317e-08,1.4477635940091105e-07,1.0233103945234881e-08,1.4477635940091105e-07
Synset('gown.n.04'),garm,1,0,0.0,0.8422688422688422,0.8756858919643945,4,3,6,nb,9.786306138146664e-06,1.0501507267002275e-05,9.868616018593457e-06,1.0519600599195877e-05,1.0397085105751103e-05,1.0397085105751103e-05,7.458271923862596e-06,1.0397085105751103e-05,4.600939014299556e-06,1.0397085105751103e-05,3.970878046185923e-06,1.0397085105751103e-05,5.130432061792998e-06,1.0397085105751103e-05,5.7803704926235965e-06,3.217006224076613e-05,5.2660400391620215e-06,4.813825216842815e-05
Synset('trunk_hose.n.01'),garm,1,0,0.0,1.052836052836053,1.1400438970857212,10,1,1,nb,9.992915743621418e-09,1.1486093916268647e-08,1.2186352330023631e-08,1.0992945731943168e-08,2.2025781420964563e-08,2.2025781420964563e-08,8.089688839773066e-09,2.2025781420964563e-08,7.02737942898265e-09,2.209683232917703e-08,8.75514567785125e-09,2.220335809655083e-08,2.1553426239668794e-08,8.238224857848309e-08,2.0204023019041275e-08,5.94397931763524e-07,1.968679350415961e-08,2.135319391527446e-06
Synset('mantelet.n.02'),garm,1,0,0.0,1.1581196581196582,0.3965370076819899,8,2,2,nb,1.086750226608e-07,1.4975101436665028e-07,1.3738512194549912e-07,1.204640668374853e-07,1.376892395377194e-07,1.376892395377194e-07,9.887486589513481e-08,1.376892395377194e-07,7.741499959958343e-08,1.376892395377194e-07,8.132169189004881e-08,1.491867276381953e-07,1.5087436127991172e-07,5.483366702918602e-07,8.769903943019785e-08,6.583750860045257e-07,7.044024012659636e-08,1.4616100543207722e-06
Synset('bermuda_shorts.n.01'),garm,1,0,0.0,1.052836052836053,0.5287160102426534,14,2,1,nb,6.538527530803508e-08,4.611480358684972e-08,4.8202988711665284e-08,5.9517577393729724e-08,8.102403559195892e-08,8.102403559195892e-08,6.664811397365442e-08,8.124009968912826e-08,4.992588615722299e-08,1.4798355907341687e-07,3.265897008355615e-08,1.4798355907341687e-07,1.64183970802332e-08,1.4798355907341687e-07,8.229670356924871e-09,1.4798355907341687e-07,6.34634194832091e-09,1.4798355907341687e-07
Synset('briefs.n.01'),garm,1,0,0.0,1.052836052836053,0.9417753932447264,6,2,4,nb,2.16708954848657e-06,1.8881633319853264e-06,1.947152449943701e-06,1.996834528468957e-06,2.169679969910021e-06,2.948764439736351e-06,3.012459899089038e-06,4.886240731138969e-06,4.602825419019147e-06,7.246775197700117e-06,4.693757546335813e-06,7.246775197700117e-06,3.1872722711421896e-06,9.610148204330926e-06,2.033563750155933e-06,9.610148204330926e-06,2.0276598473632456e-06,0.00010644892381606041
Synset('pantie.n.01'),garm,1,0,0.0,1.052836052836053,1.1069991464455553,5,4,2,nb,1.5768301116217787e-06,1.9982251884334556e-06,1.737651881938973e-06,1.6581421059697992e-06,1.737651881938973e-06,1.737651881938973e-06,1.4912402572381707e-06,1.737651881938973e-06,1.6227522775750716e-06,2.76593972969863e-06,2.508839914804518e-06,4.618085355900803e-06,5.51277569297825e-06,1.1157985383647429e-05,4.2522199884428955e-06,1.1157985383647429e-05,3.5054061807682944e-06,1.6683037756592967e-05
Synset('hot_pants.n.02'),garm,1,0,0.0,1.052836052836053,1.1069991464455553,9,1,2,nb,7.318819773459818e-08,5.5721226022154013e-08,5.817688208953342e-08,6.829187554346916e-08,8.30612144619991e-08,8.907687343295834e-08,6.255658953280814e-08,8.907687343295834e-08,4.5294793018959515e-08,1.6390053847459285e-07,2.4261322336647042e-08,1.6390053847459285e-07,1.2300566728741793e-08,1.6390053847459285e-07,6.185216832441504e-09,1.6390053847459285e-07,4.769753749632775e-09,1.6390053847459285e-07
Synset('bikini_pants.n.01'),garm,1,0,0.0,1.052836052836053,0.8095963906840629,12,1,1,nb,5.907752771831683e-09,3.529768477505968e-09,4.455924518254051e-09,4.0159470193756874e-09,5.957195625683198e-09,1.090762324906791e-08,4.282014816799536e-09,1.090762324906791e-08,3.2979945388207234e-09,1.090762324906791e-08,1.7506228310354036e-09,1.090762324906791e-08,8.796661986794815e-10,1.090762324906791e-08,4.4092993998647326e-10,1.090762324906791e-08,3.400248191049534e-10,1.090762324906791e-08
Synset('pedal_pusher.n.01'),garm,1,0,0.0,0.9475524475524476,0.974820143884892,12,2,1,nb,5.233550326381378e-09,2.502371712620466e-09,1.8803867074534963e-09,4.771307533675088e-09,5.401602193311206e-09,5.401602193311206e-09,5.448582720749128e-09,5.401602193311206e-09,4.443457574110354e-09,5.401602193311206e-09,4.12038833323073e-09,1.4532087533325466e-08,2.0834501026878617e-09,1.4532087533325466e-08,1.0443228694270826e-09,1.4532087533325466e-08,8.053335973851157e-10,1.4532087533325466e-08
Synset('yashmak.n.01'),garm,1,0,0.0,0.9475524475524476,0.5617607608828191,7,2,1,nb,1.370243278186013e-08,1.8623674095941123e-08,1.9889465907585446e-08,1.5120279792691742e-08,1.9889465907585446e-08,1.9889465907585446e-08,1.1804731572707355e-08,1.9889465907585446e-08,9.200887894171098e-09,1.9889465907585446e-08,9.314969638176772e-09,1.9889465907585446e-08,1.529024095797058e-08,1.2442417585134535e-07,7.70261405980991e-09,1.2442417585134535e-07,5.939900457661104e-09,1.2442417585134535e-07
Synset('swimsuit.n.01'),garm,1,3,0.0,0.8422688422688422,0.6443726374832337,8,5,1,b,1.2248113942237016e-06,1.1195896371662961e-06,5.352632257427103e-07,1.232439785350814e-06,6.287156679718464e-07,6.287156679718464e-07,1.0972893448650347e-06,6.287156679718464e-07,7.300043184315581e-07,6.316479663759367e-07,4.964374463713035e-07,6.358766493907986e-07,2.6218288188451797e-07,6.358766493907986e-07,1.3171768560663016e-07,6.358766493907986e-07,1.0157459986203595e-07,6.358766493907986e-07
Synset('churidars.n.01'),garm,1,0,0.0,0.9475524475524476,1.5365809047677113,9,1,1,nb,2.248476980046518e-09,1.8584262323484424e-09,2.23427919221475e-09,2.4868075492364325e-09,3.924795266563308e-09,3.924795266563308e-09,2.1139230769290628e-09,3.924795266563308e-09,1.6289184023282937e-09,3.924795266563308e-09,9.469072656407967e-10,3.924795266563308e-09,4.813404686751635e-10,3.924795266563308e-09,2.4127040948555575e-10,3.924795266563308e-09,1.860566042378997e-10,3.924795266563308e-09
Synset('trews.n.01'),garm,1,0,0.0,0.9475524475524476,0.6774173881233996,5,1,1,nb,6.103286187553181e-08,5.0966586950806914e-08,5.755425569464734e-08,6.578033349506167e-08,8.114202065812037e-08,8.114202065812037e-08,4.4654812485289155e-08,8.114202065812037e-08,2.8934937786799806e-08,8.125113139939577e-08,2.4293477372947043e-08,8.125113139939577e-08,3.653023104560643e-08,1.9550606711327134e-07,3.455481453612865e-08,6.595684567400895e-07,2.664707813266844e-08,6.595684567400895e-07
Synset('bvd.n.01'),garm,1,0,0.0,1.052836052836053,0.4791488842824045,3,2,1,nb,4.821848792027375e-08,3.59506608978849e-08,3.811417511809245e-08,4.250241924091495e-08,5.6031124850974834e-08,7.277613417455697e-08,6.26048923120779e-08,8.945455431952354e-08,8.446921456821165e-08,1.3727968467547313e-07,5.5785026979314435e-08,1.3727968467547313e-07,2.9753322802971165e-08,1.3727968467547313e-07,1.7766388131631335e-08,1.3789713452366792e-07,1.3700618539969548e-08,1.3789713452366792e-07
